ts,value,state,source
1708112407,9.661,discharging,history-rate
1708112407,13500.0,discharging,history-time-empty
1708112600,77.0,discharging,history-charge
1708112600,8.639,discharging,history-rate
1708112600,15051.0,discharging,history-time-empty
1708114183,76.0,discharging,history-charge
1708114183,0.395,discharging,history-rate
1708114183,324911.0,discharging,history-time-empty
1708114303,10.073,discharging,history-rate
1708114303,12619.0,discharging,history-time-empty
1708114423,75.0,discharging,history-charge
1708114423,10.144,discharging,history-rate
1708114423,12410.0,discharging,history-time-empty
1708115072,74.0,discharging,history-charge
1708115072,0.409,discharging,history-rate
1708115072,304371.0,discharging,history-time-empty
1708115192,73.0,discharging,history-charge
1708115192,9.862,discharging,history-rate
1708115192,12491.0,discharging,history-time-empty
1708115312,72.0,discharging,history-charge
1708115312,9.876,discharging,history-rate
1708115312,12346.0,discharging,history-time-empty
1708115432,9.549,discharging,history-rate
1708115432,12648.0,discharging,history-time-empty
1708115552,71.0,discharging,history-charge
1708115552,9.103,discharging,history-rate
1708115552,13141.0,discharging,history-time-empty
1708115672,70.0,discharging,history-charge
1708115672,9.176,discharging,history-rate
1708115672,12903.0,discharging,history-time-empty
1708115729,10.998,discharging,history-rate
1708115729,10720.0,discharging,history-time-empty
1708118043,69.0,discharging,history-charge
1708118043,0.389,discharging,history-rate
1708118043,299475.0,discharging,history-time-empty
1708121819,68.0,discharging,history-charge
1708121819,0.388,discharging,history-rate
1708121819,295422.0,discharging,history-time-empty
1708121939,67.0,discharging,history-charge
1708121939,14.222,discharging,history-rate
1708121939,7927.0,discharging,history-time-empty
1708122059,66.0,discharging,history-charge
1708122059,13.822,discharging,history-rate
1708122059,8037.0,discharging,history-time-empty
1708122179,65.0,discharging,history-charge
1708122179,16.665,discharging,history-rate
1708122179,6545.0,discharging,history-time-empty
1708122299,64.0,discharging,history-charge
1708122299,13.846,discharging,history-rate
1708122299,7771.0,discharging,history-time-empty
1708122419,63.0,discharging,history-charge
1708122419,13.36,discharging,history-rate
1708122419,7908.0,discharging,history-time-empty
1708122539,62.0,discharging,history-charge
1708122539,11.304,discharging,history-rate
1708122539,9222.0,discharging,history-time-empty
1708122659,61.0,discharging,history-charge
1708122659,12.676,discharging,history-rate
1708122659,8099.0,discharging,history-time-empty
1708122779,60.0,discharging,history-charge
1708122779,12.869,discharging,history-rate
1708122779,7852.0,discharging,history-time-empty
1708122899,59.0,discharging,history-charge
1708122899,16.74,discharging,history-rate
1708122899,5924.0,discharging,history-time-empty
1708123019,58.0,discharging,history-charge
1708123019,17.479,discharging,history-rate
1708123019,5558.0,discharging,history-time-empty
1708123139,57.0,discharging,history-charge
1708123139,13.245,discharging,history-rate
1708123139,7200.0,discharging,history-time-empty
1708123259,55.0,discharging,history-charge
1708123259,14.937,discharging,history-rate
1708123259,6256.0,discharging,history-time-empty
1708123379,54.0,discharging,history-charge
1708123379,14.106,discharging,history-rate
1708123379,6490.0,discharging,history-time-empty
1708123499,53.0,discharging,history-charge
1708123499,17.221,discharging,history-rate
1708123499,5201.0,discharging,history-time-empty
1708123619,52.0,discharging,history-charge
1708123619,14.488,discharging,history-rate
1708123619,6057.0,discharging,history-time-empty
1708123739,51.0,discharging,history-charge
1708123739,14.451,discharging,history-rate
1708123739,5943.0,discharging,history-time-empty
1708123859,50.0,discharging,history-charge
1708123859,12.304,discharging,history-rate
1708123859,6846.0,discharging,history-time-empty
1708123980,49.0,discharging,history-charge
1708123980,12.37,discharging,history-rate
1708123980,6684.0,discharging,history-time-empty
1708124100,48.0,discharging,history-charge
1708124100,12.212,discharging,history-rate
1708124100,6644.0,discharging,history-time-empty
1708124220,47.0,discharging,history-charge
1708124220,12.249,discharging,history-rate
1708124220,6501.0,discharging,history-time-empty
1708124340,46.0,discharging,history-charge
1708124340,12.392,discharging,history-rate
1708124340,6301.0,discharging,history-time-empty
1708124460,45.0,discharging,history-charge
1708124460,7.882,discharging,history-rate
1708124460,9742.0,discharging,history-time-empty
1708124580,11.322,discharging,history-rate
1708124580,6655.0,discharging,history-time-empty
1708124700,44.0,discharging,history-charge
1708124700,11.184,discharging,history-rate
1708124700,6611.0,discharging,history-time-empty
1708124820,43.0,discharging,history-charge
1708124820,11.265,discharging,history-rate
1708124820,6442.0,discharging,history-time-empty
1708124940,42.0,discharging,history-charge
1708124940,11.461,discharging,history-rate
1708124940,6206.0,discharging,history-time-empty
1708125060,41.0,discharging,history-charge
1708125060,10.987,discharging,history-rate
1708125060,6343.0,discharging,history-time-empty
1708125180,40.0,discharging,history-charge
1708125180,11.015,discharging,history-rate
1708125180,6203.0,discharging,history-time-empty
1708125300,10.922,discharging,history-rate
1708125300,6127.0,discharging,history-time-empty
1708125420,39.0,discharging,history-charge
1708125420,11.142,discharging,history-rate
1708125420,5873.0,discharging,history-time-empty
1708125540,38.0,discharging,history-charge
1708125540,11.531,discharging,history-rate
1708125540,5550.0,discharging,history-time-empty
1708125660,37.0,discharging,history-charge
1708125660,11.309,discharging,history-rate
1708125660,5532.0,discharging,history-time-empty
1708125780,36.0,discharging,history-charge
1708125780,11.516,discharging,history-rate
1708125780,5314.0,discharging,history-time-empty
1708125900,35.0,discharging,history-charge
1708125900,11.435,discharging,history-rate
1708125900,5226.0,discharging,history-time-empty
1708126020,34.0,discharging,history-charge
1708126020,11.125,discharging,history-rate
1708126020,5242.0,discharging,history-time-empty
1708126140,11.293,discharging,history-rate
1708126140,5043.0,discharging,history-time-empty
1708126260,33.0,discharging,history-charge
1708126260,8.104,discharging,history-rate
1708126260,6867.0,discharging,history-time-empty
1708126380,32.0,discharging,history-charge
1708126380,8.041,discharging,history-rate
1708126380,6796.0,discharging,history-time-empty
1708126500,8.072,discharging,history-rate
1708126500,6640.0,discharging,history-time-empty
1708126620,31.0,discharging,history-charge
1708126620,8.224,discharging,history-rate
1708126620,6391.0,discharging,history-time-empty
1708126740,30.0,discharging,history-charge
1708126740,8.329,discharging,history-rate
1708126740,6180.0,discharging,history-time-empty
1708126860,8.049,discharging,history-rate
1708126860,6266.0,discharging,history-time-empty
1708126980,29.0,discharging,history-charge
1708126980,8.152,discharging,history-rate
1708126980,6054.0,discharging,history-time-empty
1708127100,28.0,discharging,history-charge
1708127100,8.011,discharging,history-rate
1708127100,6035.0,discharging,history-time-empty
1708127220,8.162,discharging,history-rate
1708127220,5786.0,discharging,history-time-empty
1708127340,27.0,discharging,history-charge
1708127340,8.051,discharging,history-rate
1708127340,5736.0,discharging,history-time-empty
1708127460,26.0,discharging,history-charge
1708127460,8.114,discharging,history-rate
1708127460,5559.0,discharging,history-time-empty
1708127580,8.404,discharging,history-rate
1708127580,5243.0,discharging,history-time-empty
1708127700,25.0,discharging,history-charge
1708127700,7.943,discharging,history-rate
1708127700,5416.0,discharging,history-time-empty
1708127820,8.026,discharging,history-rate
1708127820,5230.0,discharging,history-time-empty
1708127940,24.0,discharging,history-charge
1708127940,8.082,discharging,history-rate
1708127940,5069.0,discharging,history-time-empty
1708128060,23.0,discharging,history-charge
1708128060,8.23,discharging,history-rate
1708128060,4842.0,discharging,history-time-empty
1708128180,8.246,discharging,history-rate
1708128180,4697.0,discharging,history-time-empty
1708128300,22.0,discharging,history-charge
1708128300,7.871,discharging,history-rate
1708128300,4788.0,discharging,history-time-empty
1708128420,21.0,discharging,history-charge
1708128420,8.662,discharging,history-rate
1708128420,4235.0,discharging,history-time-empty
1708128540,8.033,discharging,history-rate
1708128540,4432.0,discharging,history-time-empty
1708128660,20.0,discharging,history-charge
1708128660,8.063,discharging,history-rate
1708128660,4281.0,discharging,history-time-empty
1708128689,9.299,discharging,history-rate
1708128689,3681.0,discharging,history-time-empty
1708128719,8.491,discharging,history-rate
1708128719,4006.0,discharging,history-time-empty
1708128749,8.371,discharging,history-rate
1708128749,4025.0,discharging,history-time-empty
1708128779,8.23,discharging,history-rate
1708128779,4068.0,discharging,history-time-empty
1708128809,19.0,discharging,history-charge
1708128809,8.66,discharging,history-rate
1708128809,3828.0,discharging,history-time-empty
1708128839,8.537,discharging,history-rate
1708128839,3858.0,discharging,history-time-empty
1708128869,8.387,discharging,history-rate
1708128869,3888.0,discharging,history-time-empty
1708128899,8.054,discharging,history-rate
1708128899,4022.0,discharging,history-time-empty
1708128929,12.849,discharging,history-rate
1708128929,2482.0,discharging,history-time-empty
1708128959,18.0,discharging,history-charge
1708128959,15.568,discharging,history-rate
1708128959,2023.0,discharging,history-time-empty
1708128989,11.932,discharging,history-rate
1708128989,2603.0,discharging,history-time-empty
1708129019,12.274,discharging,history-rate
1708129019,2501.0,discharging,history-time-empty
1708129049,13.041,discharging,history-rate
1708129049,2318.0,discharging,history-time-empty
1708129079,17.0,discharging,history-charge
1708129079,13.266,discharging,history-rate
1708129079,2246.0,discharging,history-time-empty
1708129109,12.151,discharging,history-rate
1708129109,2426.0,discharging,history-time-empty
1708129139,13.52,discharging,history-rate
1708129139,2138.0,discharging,history-time-empty
1708129169,14.606,discharging,history-rate
1708129169,1952.0,discharging,history-time-empty
1708129199,16.0,discharging,history-charge
1708129199,11.729,discharging,history-rate
1708129199,2394.0,discharging,history-time-empty
1708129229,11.529,discharging,history-rate
1708129229,2410.0,discharging,history-time-empty
1708129259,10.024,discharging,history-rate
1708129259,2736.0,discharging,history-time-empty
1708129289,10.512,discharging,history-rate
1708129289,2578.0,discharging,history-time-empty
1708129319,15.0,discharging,history-charge
1708129319,10.291,discharging,history-rate
1708129319,2595.0,discharging,history-time-empty
1708129349,10.221,discharging,history-rate
1708129349,2588.0,discharging,history-time-empty
1708129379,10.285,discharging,history-rate
1708129379,2537.0,discharging,history-time-empty
1708129409,10.185,discharging,history-rate
1708129409,2530.0,discharging,history-time-empty
1708129439,10.126,discharging,history-rate
1708129439,2513.0,discharging,history-time-empty
1708129469,10.594,discharging,history-rate
1708129469,2375.0,discharging,history-time-empty
1708129499,14.0,discharging,history-charge
1708129499,9.023,discharging,history-rate
1708129499,2748.0,discharging,history-time-empty
1708129529,9.236,discharging,history-rate
1708129529,2638.0,discharging,history-time-empty
1708129559,12.975,discharging,history-rate
1708129559,1847.0,discharging,history-time-empty
1708129589,11.666,discharging,history-rate
